FID,IDENTITY_,Litho,xx,Shape_Leng,Shape_Area
859,CHN44328,ig____,ig,31743.681575499998871,18994197.633999999612570
860,CHN44329,pa____,pa,14347.098708999999872,11018432.252000000327826
861,CHN44331,scsh__,sc,101025.284687999999733,255523673.578999996185303
862,CHN44351,scsh__,sc,31589.212399500000174,30171249.756999999284744
863,CHN44360,pa____,pa,120730.306547000000137,231527419.064000010490417
864,CHN44379,pa____,pa,12279.345825799999147,8062227.923220000229776
865,CHN44390,smshmt,sm,108358.653995000000577,126253976.971000000834465
866,CHN44398,scpu__,sc,17240.222292400001606,15193752.387299999594688
867,CHN44403,smsh__,sm,24303.951335199999448,28673639.371700000017881
868,CHN44421,sssh__,ss,61441.873463600000832,98823278.449100002646446
869,CHN44458,scsh__,sc,15878.425982999999178,15262924.272500000894070
870,CHN44478,ig____,ig,390642.985560000000987,774871614.809000015258789
871,CHN44483,pa____,pa,7795.803169740000158,3987832.068719999864697
872,CHN44517,smsh__,sm,20631.611358999998629,13443968.019300000742078
873,CHN44542,sssh__,ss,26208.083045399998809,27670865.331099998205900
874,CHN44550,ig____,ig,63193.249782400002005,72725412.610499992966652
875,CHN44643,pa____,pa,11214.935664799999358,8069691.657540000043809
876,CHN44696,pa____,pa,17385.751004500001727,11925597.680999999865890
877,CHN44715,smss__,sm,30014.525043400000868,35269883.725599996745586
878,CHN44768,scsh__,sc,26135.984051700001146,20512052.745600000023842
879,CHN44803,pa____,pa,39395.089115000002494,76150821.891699999570847
880,CHN44830,smsh__,sm,71226.427461300001596,83854625.563099995255470
881,CHN44853,smshgl,sm,42875.677011100000527,63154658.448200002312660
882,CHN44879,ig____,ig,83642.095024099995499,135195945.365000009536743
883,CHN45081,ig____,ig,99710.629541899994365,202762199.479000002145767
884,CHN45168,ig____,ig,35643.819634500003303,46057240.942100003361702
885,HIMAL154,scssmt,sc,18777.639855199999147,17471757.657099999487400
886,HIMAL155,ssss__,ss,37882.853223500002059,34518602.169399999082088
887,HIMAL156,mt____,mt,1858244.256039999891073,9087994124.600000381469727
888,HIMAL173,ssss__,ss,42844.854327599998214,62789171.638300001621246
889,HIMAL177,mtpu__,mt,41359.100938700001279,63105787.683899998664856
890,HIMAL178,mtpu__,mt,9082.276477139999770,4610512.511920000426471
891,HIMAL181,ssmx__,ss,24273.832749400000466,27048609.562500000000000
892,HIMAL182,ssmx__,ss,52643.367440900001384,70408414.348299995064735
893,HIMAL183,smmx__,sm,52469.622850200001267,32006260.280400000512600
894,HIMAL188,scpu__,sc,28841.382406500000798,41462467.390299998223782
895,HIMAL189,smmx__,sm,59301.564377800001239,91717968.155200004577637
896,HIMAL192,mtpu__,mt,683586.045958000002429,3699074259.820000171661377
897,HIMAL195,mt____,mt,482653.693047999986447,1995964932.299999952316284
898,HIMAL197,mtpu__,mt,396842.677032999985386,2247673966.030000209808350
899,HIMAL198,mtpu__,mt,177852.391757000004873,1144966276.460000038146973
900,HIMAL199,mtpu__,mt,165919.064317999989726,1337673645.440000057220459
901,HIMAL200,pa____,pa,29490.539660300000833,36437929.831200003623962
902,HIMAL201,pa____,pa,36710.535527499996533,23291459.343299999833107
903,HIMAL202,pa____,pa,9966.569395219999933,3925843.049660000018775
904,HIMAL203,smmxmt,sm,662059.308589000022039,3383509679.659999847412109
905,HIMAL204,pa____,pa,12846.816828000000896,8991127.804109999909997
906,HIMAL205,pa____,pa,60772.433438100000785,114595225.245000004768372
907,HIMAL206,mtpu__,mt,331491.065903000009712,478696817.140999972820282
908,HIMAL207,smmx__,sm,49172.871241699998791,43038608.351599998772144
909,HIMAL208,mtpu__,mt,11694.234586599999602,7681889.539780000224710
910,HIMAL209,smmx__,sm,83004.869891900001676,88044517.771500006318092
911,HIMAL210,mtpu__,mt,9895.246108479999748,4383978.352800000458956
912,HIMAL211,ssmx__,ss,15916.662921900000583,11599576.349500000476837
913,HIMAL212,ssmx__,ss,157222.927611999999499,175937887.754999995231628
914,HIMAL213,ssmx__,ss,137694.452997999993386,88476185.534199997782707
915,HIMAL214,ssmxcl,ss,157212.284408000006806,90879729.786899998784065
916,HIMAL215,ssmx__,ss,75959.892057000004570,266111478.849000006914139
917,HIMAL216,ssmx__,ss,399796.697319999977481,842753618.131999969482422
918,HIMAL217,ssmx__,ss,62728.432718800002476,132625897.986000001430511
919,HIMAL218,smmx__,sm,5680.145080100000087,1617529.397469999967143
920,HIMAL219,smmx__,sm,6132.193151950000356,1863877.086369999917224
921,HIMAL220,smmx__,sm,3711.130418629999895,820798.967377000022680
922,HIMAL221,pb____,pb,11551.595071699999608,2624736.918260000180453
923,HIMAL222,mtpu__,mt,481207.395444999972824,4835426631.859999656677246
924,HIMAL223,smmx__,sm,8266.532969930000036,2314863.125549999997020
925,HIMAL224,mtpu__,mt,198287.695505000010598,1094450191.700000047683716
926,HIMAL225,smmx__,sm,346884.686356000020169,509574391.944000005722046
927,HIMAL226,mtpu__,mt,77063.364537100002053,55679349.660099998116493
928,HIMAL227,ssmxcl,ss,62177.894178399998054,52822664.299000002443790
929,HIMAL228,ssmx__,ss,294965.144059000012930,245016654.958999991416931
930,HIMAL229,ssmx__,ss,59763.039039099996444,29190846.665699999779463
931,HIMAL230,ssmx__,ss,302888.697734999994282,580129926.746000051498413
932,HIMAL231,ssmx__,ss,31352.573141900000337,24264343.340300001204014
933,HIMAL232,ssmx__,ss,228544.038140999997267,406135763.279999971389771
934,HIMAL233,ssmx__,ss,288595.475040999997873,582518571.320000052452087
935,HIMAL234,ssmx__,ss,156905.086883000010857,246128900.884999990463257
936,HIMAL235,ssmxcl,ss,12985.986392999999225,5124024.169879999943078
937,HIMAL236,smmx__,sm,238449.268818000011379,214420941.736000001430511
938,HIMAL237,pa____,pa,113232.860321000000113,198032931.090999990701675
939,HIMAL238,smmxmt,sm,5917.251490310000008,1847524.314410000108182
940,HIMAL239,pa____,pa,23607.319815800001379,12723588.296800000593066
941,HIMAL240,smmxmt,sm,6721.073562210000091,1856226.778249999973923
942,HIMAL241,pa____,pa,76523.881066999994800,188034686.742000013589859
943,HIMAL242,smmxmt,sm,5214.063142240000161,1718961.877779999980703
944,HIMAL243,pa____,pa,16719.176279800001794,20398295.156399998813868
945,HIMAL244,pa____,pa,61858.509720000001835,56033997.443199999630451
946,HIMAL245,pa____,pa,19842.975893399998313,8076127.654219999909401
947,HIMAL246,mt____,mt,21836.174238499999774,7397265.933299999684095
948,HIMAL247,pa____,pa,48791.311727499996778,25830793.389800000935793
949,HIMAL248,mt____,mt,36197.212166299999808,20421540.227299999445677
950,HIMAL249,pa____,pa,65777.460587199995643,147706206.006000012159348
951,HIMAL250,ssmxcl,ss,6903.890260590000253,1665011.360949999885634
952,HIMAL251,ssmxcl,ss,7262.743299939999815,2347907.077029999811202
953,HIMAL252,ssmxcl,ss,142645.946258999989368,362734801.129000008106232
954,HIMAL253,mt____,mt,339411.375375000003260,870127826.376999974250793
955,HIMAL254,ssmxcl,ss,35824.810120800000732,24522045.556200001388788
956,HIMAL255,mt____,mt,39666.849103400003514,16109364.241900000721216
957,HIMAL256,smmx__,sm,29118.418693299998267,50377350.978200003504753
958,HIMAL257,pa____,pa,54501.012330799996562,124719009.241999998688698
959,HIMAL258,mt____,mt,64609.994169199999305,33105107.519499998539686
960,HIMAL259,pa____,pa,80205.201132600006531,175756844.613000005483627
961,HIMAL260,mtpu__,mt,2029719.995709999930114,6832143834.569999694824219
962,HIMAL261,ssmxcl,ss,12251.791644499999165,6450438.318710000254214
963,HIMAL262,pb____,pb,60860.373324200001662,21954201.656599998474121
964,HIMAL263,pb____,pb,14361.262334400000327,5789323.058450000360608
965,HIMAL264,mtpu__,mt,754100.029398999991827,7569507364.909999847412109
966,HIMAL265,nd____,nd,29306.138780299999780,25122260.298500001430511
967,HIMAL266,smmx__,sm,50106.084712500000023,23600159.931299999356270
968,HIMAL267,ssmx__,ss,115323.614249999998719,105889937.422000005841255
969,HIMAL268,ssmx__,ss,55515.144043599997531,76560911.416299998760223
970,HIMAL269,ssmxcl,ss,850811.144713000045158,2785179750.000000000000000
971,HIMAL270,ssmx__,ss,32322.908827899998869,25172880.539400000125170
972,HIMAL271,ssmx__,ss,187303.810716000007233,189802973.587999999523163
973,HIMAL272,ssmx__,ss,10389.739782799999375,4587177.266490000300109
974,HIMAL273,ssmx__,ss,191342.799988000013400,148171554.272000014781952
975,HIMAL274,ssmx__,ss,118608.276498000006541,85838520.254199996590614
976,HIMAL275,ssmx__,ss,100298.184252999999444,180063118.106000006198883
977,HIMAL276,ssmx__,ss,532271.540168000035919,730613555.796000003814697
978,HIMAL277,ssmx__,ss,4936.990395380000336,1153087.685559999896213
979,HIMAL278,ssmx__,ss,15002.962282799999230,8497424.718270000070333
980,HIMAL279,ssmx__,ss,27567.736521499999071,16184854.952199999243021
981,HIMAL280,ssmx__,ss,50177.013740900001721,51882824.611100003123283
982,HIMAL281,ssmx__,ss,205871.723476000013761,364681613.036000013351440
983,HIMAL282,ssmx__,ss,29538.525337099999888,34604306.600800000131130
984,HIMAL283,ssmx__,ss,160796.877222999988589,103829551.836999997496605
985,HIMAL284,ssmx__,ss,43988.406572100000631,36768337.731100000441074
986,HIMAL285,ssmx__,ss,244152.400821999995969,439053672.671000003814697
987,HIMAL286,ssmx__,ss,27987.683805799999391,17004680.146000001579523
988,HIMAL287,ssmx__,ss,44084.980719699997280,52989512.756099998950958
989,HIMAL288,ssmx__,ss,201841.166801999992458,234960371.319000005722046
990,HIMAL289,ssmx__,ss,186411.910058000008576,240317367.382999986410141
991,HIMAL290,ssmx__,ss,261121.060587000014493,509935337.958000004291534
992,HIMAL291,ssmxcl,ss,111967.390463999996427,422366100.662000000476837
993,HIMAL292,ssmx__,ss,43440.120236499999010,28360055.499400001019239
994,HIMAL293,ssmx__,ss,72876.941453000006732,49088849.858199998736382
995,HIMAL294,ssmx__,ss,247154.387018999987049,662237044.315999984741211
996,HIMAL295,ssmx__,ss,85732.705103800006327,114952244.189999997615814
997,HIMAL296,ssmx__,ss,51098.769648300003610,16894711.321400001645088
998,HIMAL297,ssmx__,ss,64.488868017599998,184.870467627000011
999,HIMAL298,ssmx__,ss,54261.258105900000373,32659313.008600000292063
1000,HIMAL299,ssmx__,ss,82032.693991899999673,38928932.311399996280670
1001,HIMAL300,ssmx__,ss,200594.468186000012793,353825794.815999984741211
1002,HIMAL301,ssmx__,ss,29274.396998600001098,28877389.570799998939037
1003,HIMAL302,ssmxcl,ss,103569.749658999993699,500787983.130999982357025
1004,HIMAL303,ssmx__,ss,37765.637983599997824,16123364.845899999141693
1005,HIMAL304,ssmx__,ss,554176.082689999951981,698865960.873999953269958
1006,HIMAL305,smmx__,sm,66747.813471600005869,101736395.013999998569489
1007,HIMAL306,ssmx__,ss,40357.176922099999501,39991637.819499999284744
1008,HIMAL307,smmx__,sm,8651.273941030000060,3420260.794660000130534
1009,HIMAL308,smmx__,sm,179014.693092000001343,434765615.004000008106232
1010,HIMAL309,smmx__,sm,54615.191844699998910,111029133.886000007390976
1011,HIMAL310,smmxmt,sm,43246.711101100001542,13732035.062200000509620
1012,HIMAL311,mt____,mt,29814.044677099998808,49823984.194200001657009
1013,HIMAL312,mtpu__,mt,4195.915905339999881,966757.279228999977931
1014,HIMAL313,mtpu__,mt,5199.582555029999639,1855319.643069999990985
1015,HIMAL314,mtpu__,mt,5831.401161949999732,1732919.828070000046864
1016,HIMAL315,pb____,pb,24899.381482299999334,8022661.270770000293851
1017,HIMAL316,pb____,pb,34891.170588599998155,8728280.725169999524951
1018,HIMAL317,pb____,pb,11556.064050499999212,3253679.197949999943376
1019,HIMAL318,pa____,pa,34796.445252199999231,33090726.265999998897314
1020,HIMAL319,pa____,pa,13049.355089500000759,6295652.563760000281036
1021,HIMAL320,smmx__,sm,100123.339263999994728,91730267.415999993681908
1022,HIMAL321,smmx__,sm,1555044.553460000082850,7852690336.079999923706055
1023,HIMAL322,smmx__,sm,55289.628937499997846,46139468.103299997746944
1024,HIMAL323,mtpu__,mt,180415.495690999989165,707359425.052999973297119
1025,HIMAL324,smmxmt,sm,282166.624535000009928,1996672536.450000047683716
1026,HIMAL325,smmx__,sm,12259.585776899999473,4703759.181689999997616
1027,HIMAL326,smmxmt,sm,13162.529148699999496,10023065.807000000029802
1028,HIMAL327,pb____,pb,4041.549690050000208,914388.137522000004537
1029,HIMAL328,pb____,pb,8175.130675479999809,2314426.399900000076741
1030,HIMAL329,mtpu__,mt,529387.844003999955021,2027223363.029999971389771
1031,HIMAL330,pb____,pb,5730.289170279999780,1510776.123369999928400
1032,HIMAL331,pb____,pb,9595.088970029999473,3056215.577630000188947
1033,HIMAL332,pb____,pb,8399.968995249999352,1919051.141580000054091
1034,HIMAL333,mt__pr,mt,7924.773369229999844,3270905.312700000125915
1035,HIMAL334,mt__pr,mt,6355.960630710000260,2428013.507600000128150
1036,HIMAL335,smmx__,sm,143937.935723000002326,81485870.251900002360344
1037,HIMAL336,smmx__,sm,233381.913926999986870,183572649.351999998092651
1038,HIMAL337,smmx__,sm,8619.780192800000805,3253175.518010000232607
1039,HIMAL338,mtpu__,mt,226259.232233999995515,563715808.689000010490417
1040,HIMAL339,smmxmt,sm,10633.840973399999712,5578598.933760000392795
1041,HIMAL340,mtpu__,mt,35679.825931599996693,61293187.998999997973442
1042,HIMAL341,smshmt,sm,40808.169867700002214,68871872.436100006103516
1043,HIMAL342,smshmt,sm,54083.237238399997295,40670398.633599996566772
1044,HIMAL343,smmx__,sm,74488.486882800003514,77451404.518600001931190
1045,HIMAL344,mtpu__,mt,6409.825564579999991,2211545.017239999957383
1046,HIMAL345,mtpu__,mt,4250.908922839999832,1094884.181330000050366
1047,HIMAL346,smmx__,sm,7610.624955590000354,3573401.588159999810159
1048,HIMAL347,smmx__,sm,59762.759198599997035,91075422.400999993085861
1049,HIMAL348,smmx__,sm,74425.867393399996217,48964811.855099998414516
1050,HIMAL349,smmx__,sm,57332.790996700001415,44250418.144000001251698
1051,HIMAL350,pb____,pb,8602.394903540000087,3497574.986339999828488
1052,HIMAL351,pb____,pb,7042.925727019999613,1688207.352489999961108
1053,HIMAL352,pb____,pb,13630.761677000000418,5278291.106010000221431
1054,HIMAL353,pb____,pb,4832.393452880000041,1231535.481690000044182
1055,HIMAL354,pb____,pb,3309.225785829999950,603715.787990999990143
1056,HIMAL355,pb____,pb,3586.029100690000178,822915.663494999986142
1057,HIMAL356,pb____,pb,4406.348161959999743,1062426.643729999894276
1058,HIMAL357,pb____,pb,32002.696055399999750,11703350.390699999406934
1059,HIMAL358,pb____,pb,9233.544301219999397,3669258.591500000096858
1060,HIMAL359,pb____,pb,4750.261130070000036,1021346.476619999972172
1061,HIMAL360,pb____,pb,7775.346438980000130,3961679.104319999925792
1062,HIMAL361,pb____,pb,4076.022600509999847,962674.089161999989301
1063,HIMAL362,pb____,pb,14219.469339100000070,5025417.554050000384450
1064,HIMAL363,mt__pr,mt,21734.315896600000997,30703335.440200001001358
1065,HIMAL364,pb____,pb,15969.636738699999114,6690662.249719999730587
1066,HIMAL365,mtpu__,mt,628208.727676999988034,1835886348.559999942779541
1067,HIMAL366,pb____,pb,3316.180749250000190,697126.922120000002906
1068,HIMAL367,pb____,pb,2021.750209889999951,291247.140868999995291
1069,HIMAL368,pb____,pb,2863.151660460000130,556680.787058999994770
1070,HIMAL369,pb____,pb,3300.556874909999806,645259.811813000007533
1071,HIMAL370,pb____,pb,6068.745285840000179,2082659.548660000087693
1072,HIMAL371,mtpu__,mt,10690.644600300000093,5173123.117270000278950
1073,HIMAL372,smmx__,sm,9804.949787460000152,3132103.096439999993891
1074,HIMAL373,smmx__,sm,175191.292016999999760,213926027.347000002861023
1075,HIMAL374,smmx__,sm,177164.132589999993797,117347096.128999993205070
1076,HIMAL375,pb____,pb,37060.180017600003339,15699542.801300000399351
1077,HIMAL376,smmx__,sm,54314.910821400000714,33543724.091800000518560
1078,HIMAL377,smmx__,sm,238106.719787999987602,426417317.934000015258789
1079,HIMAL378,smmx__,sm,77921.965417900006287,53711412.581299997866154
1080,HIMAL379,smmx__,sm,624323.114131000009365,1567251467.359999895095825
1081,HIMAL380,ssmx__,ss,133381.359865000005811,125270640.952999994158745
1082,HIMAL381,ssmx__,ss,37663.168609000000288,19932771.138900000602007
1083,HIMAL382,ssmx__,ss,195408.129894000012428,459583889.106999993324280
1084,HIMAL383,ssmx__,ss,346858.111274000024423,525930375.098999977111816
1085,HIMAL384,ssmx__,ss,262477.985601000022143,326066618.898000001907349
1086,HIMAL385,ssmx__,ss,303053.378313000022899,583516953.019000053405762
1087,HIMAL386,ssmx__,ss,49272.940460400001029,37590902.780100002884865
1088,HIMAL387,ssmx__,ss,22013.189921299999696,10265313.380699999630451
1089,HIMAL388,ssmx__,ss,148820.656821000011405,198742208.543999999761581
1090,HIMAL389,ssmx__,ss,475321.376561000011861,901405309.758999943733215
1091,HIMAL390,ssmx__,ss,147810.953470999986166,196487485.673000007867813
1092,HIMAL391,ssmx__,ss,186992.290945999993710,179040917.662999987602234
1093,HIMAL392,ssmx__,ss,26159.022674799998640,20208352.857999999076128
1094,HIMAL393,mtpu__,mt,33510.571095100000093,15136284.830800000578165
1095,HIMAL394,smmx__,sm,35931.455051999997522,21109299.272799998521805
1096,HIMAL395,ssmx__,ss,30600.010621199999150,21318610.098999999463558
1097,HIMAL396,ssmx__,ss,220620.498457000008784,249029550.587000012397766
